Date,JKH-N0000.CM,COMB-N0000.CM,HNB-N0000.CM,SAMP-N0000.CM,CCS-N0000.CM,AAF-N0000.CM,AAIC-N0000.CM,AHPL-N0000.CM,AFSL-N0000.CM,ALLI-N0000.CM,AEL-N0000.CM,CALF-N0000.CM
2018-01-30,159.54893493652344,83.40874481201172,158.67640686035156,51.57285690307617,66.42378234863281,14.0,14.805108070373535,47.517948150634766,22.44618034362793,38.25788497924805,17.347986221313477,17.324193954467773
2018-01-31,159.54893493652344,83.40874481201172,158.67640686035156,51.57285690307617,66.42378234863281,14.0,14.805108070373535,47.517948150634766,22.44618034362793,38.25788497924805,17.347986221313477,17.324193954467773
2018-02-01,159.0648956298828,82.99080657958984,158.67640686035156,51.83218765258789,66.42378234863281,14.0,14.805108070373535,47.517948150634766,22.44618034362793,38.25788497924805,17.347986221313477,20.33709716796875
2018-02-02,154.90188598632812,83.28934478759766,159.9560546875,52.350830078125,67.73027801513672,14.0,15.67995548248291,46.71708297729492,23.126367568969727,38.9431037902832,17.27320671081543,20.33709716796875
2018-02-05,154.90188598632812,83.28934478759766,159.9560546875,52.350830078125,67.73027801513672,14.0,15.67995548248291,46.71708297729492,23.126367568969727,38.9431037902832,17.27320671081543,20.33709716796875
2018-02-06,153.44970703125,83.5878677368164,158.67640686035156,51.7025146484375,67.73027801513672,13.0,14.93970012664795,47.16200637817383,23.126367568969727,38.31499099731445,17.198434829711914,20.33709716796875
2018-02-07,152.4815673828125,84.06549835205078,158.03656005859375,51.86460494995117,66.43118286132812,13.0,14.872403144836426,46.27215576171875,23.126367568969727,38.37208938598633,17.04888153076172,17.550161361694336
2018-02-08,153.25604248046875,85.28045654296875,158.03656005859375,52.56152725219727,66.43118286132812,14.0,14.53592586517334,47.16200637817383,23.612215042114254,38.82890319824219,17.198434829711914,17.550161361694336
2018-02-09,153.44970703125,84.06216430664062,157.396728515625,51.86460494995117,66.43118286132812,14.0,14.53592586517334,47.16200637817383,21.2801456451416,39.114402770996094,17.04888153076172,17.550161361694336
2018-02-12,150.54116821289062,83.20936584472656,158.03656005859375,51.848388671875,66.43118286132812,14.0,14.53592586517334,46.71708297729492,21.2801456451416,39.114402770996094,17.198434829711914,17.550161361694336
2018-02-13,150.54116821289062,83.20936584472656,158.03656005859375,51.848388671875,66.43118286132812,14.0,14.53592586517334,46.71708297729492,21.2801456451416,39.114402770996094,17.198434829711914,17.550161361694336
2018-02-14,150.54116821289062,81.74740600585938,155.47727966308594,51.848388671875,66.43118286132812,14.0,14.53592586517334,46.71708297729492,21.2801456451416,39.114402770996094,17.198434829711914,17.550161361694336
2018-02-15,153.06149291992188,83.45301818847656,155.47727966308594,51.54044723510742,66.43118286132812,14.0,15.478067398071287,47.69591522216797,23.126367568969727,38.77180480957031,16.899330139160156,18.830646514892575
2018-02-16,153.15843200683594,82.84385681152344,155.47727966308594,53.06396865844727,66.43118286132812,14.0,15.343476295471191,47.69591522216797,23.126367568969727,38.82890319824219,17.1236572265625,18.830646514892575
2018-02-19,153.15843200683594,82.84385681152344,154.8374481201172,53.45295333862305,66.43856048583984,14.0,15.141589164733888,44.22550964355469,22.83485984802246,38.42919921875,16.974103927612305,18.830646514892575
2018-02-20,154.1278076171875,83.39209747314453,153.5578155517578,53.43674850463867,69.75273132324219,14.0,15.141589164733888,44.22550964355469,21.86316299438477,39.91382598876953,17.04888153076172,19.131935119628903
2018-02-21,154.9032745361328,84.67131042480469,155.47727966308594,53.46915817260742,70.21037292480469,14.0,15.478067398071287,45.1153564453125,21.86316299438477,39.171512603759766,16.824554443359375,19.131935119628903
2018-02-22,154.1278076171875,85.28045654296875,154.8374481201172,53.40433120727539,70.21037292480469,14.0,15.208885192871094,45.1153564453125,21.86316299438477,39.97092819213867,16.824554443359375,19.131935119628903
