2026-07-07 00:29:54,099 | INFO | All processed files saved.
2026-07-07 00:29:54,099 | INFO | ============================================================
2026-07-07 00:29:54,099 | INFO | PREPROCESSING COMPLETE
2026-07-07 00:29:54,099 | INFO | ============================================================
2026-07-07 00:29:54,115 | INFO | ############################################################
2026-07-07 00:29:54,115 | INFO | # PHASE 4 — METRIC CALCULATION
2026-07-07 00:29:54,115 | INFO | ############################################################
2026-07-07 00:29:54,121 | INFO | ============================================================
2026-07-07 00:29:54,121 | INFO | STARTING METRIC CALCULATIONS
2026-07-07 00:29:54,122 | INFO | ============================================================
2026-07-07 00:29:54,122 | INFO | ============================================================
2026-07-07 00:29:54,122 | INFO | Loading processed datasets...
2026-07-07 00:29:54,122 | INFO | ============================================================
2026-07-07 00:29:54,154 | WARNING | Benchmark ticker 'CSEALL-N0000.CM' not found in daily_returns.csv — beta cannot be calculated until this is present.
2026-07-07 00:29:54,154 | INFO | Portfolio rows : 2189
2026-07-07 00:29:54,154 | INFO | Asset return rows : 2189
2026-07-07 00:29:54,154 | INFO | Calculating return metrics...
2026-07-07 00:29:54,154 | INFO | Cumulative Return : 381.82%
2026-07-07 00:29:54,154 | INFO | Annualized Return : 19.84%
2026-07-07 00:29:54,159 | INFO | Calculating volatility...
2026-07-07 00:29:54,159 | INFO | Annualized Volatility : 19.42%
2026-07-07 00:29:54,159 | INFO | Calculating Sharpe Ratio...
2026-07-07 00:29:54,159 | INFO | Sharpe Ratio : 0.5868
2026-07-07 00:29:54,159 | INFO | Calculating Maximum Drawdown...
2026-07-07 00:29:54,161 | INFO | Maximum Drawdown : -42.48%
2026-07-07 00:29:54,161 | INFO | Peak Date : 2022-01-31 00:00:00
2026-07-07 00:29:54,161 | INFO | Trough Date : 2022-07-08 00:00:00
